triviaqa::olmes:sfq_3108,concat_triviaqa::olmes:sfq_3108,1.0,1.0
triviaqa::olmes:sfq_7243,concat_triviaqa::olmes:sfq_7243,0.0,1.0
triviaqa::olmes:wh_3518,concat_triviaqa::olmes:wh_3518,0.0,1.0
triviaqa::olmes:qg_140,concat_triviaqa::olmes:qg_140,0.0,1.0
triviaqa::olmes:qb_6920,concat_triviaqa::olmes:qb_6920,0.0,1.0
triviaqa::olmes:qf_1408,concat_triviaqa::olmes:qf_1408,0.0,0.0
triviaqa::olmes:odql_3957,concat_triviaqa::olmes:odql_3957,0.0,1.0
triviaqa::olmes:odql_503,concat_triviaqa::olmes:odql_503,0.0,1.0
triviaqa::olmes:qw_2905,concat_triviaqa::olmes:qw_2905,1.0,1.0
triviaqa::olmes:qw_6793,concat_triviaqa::olmes:qw_6793,0.0,0.0
triviaqa::olmes:bt_1166,concat_triviaqa::olmes:bt_1166,0.0,0.0
triviaqa::olmes:sfq_6396,concat_triviaqa::olmes:sfq_6396,0.0,1.0
triviaqa::olmes:qw_8210,concat_triviaqa::olmes:qw_8210,1.0,1.0
triviaqa::olmes:sfq_237,concat_triviaqa::olmes:sfq_237,0.0,0.0
triviaqa::olmes:qf_369,concat_triviaqa::olmes:qf_369,0.0,0.0
triviaqa::olmes:qf_801,concat_triviaqa::olmes:qf_801,0.0,1.0
triviaqa::olmes:bb_6289,concat_triviaqa::olmes:bb_6289,0.0,0.0
triviaqa::olmes:qz_228,concat_triviaqa::olmes:qz_228,0.0,1.0
triviaqa::olmes:odql_2580,concat_triviaqa::olmes:odql_2580,0.0,1.0
triviaqa::olmes:bt_808,concat_triviaqa::olmes:bt_808,0.0,1.0
triviaqa::olmes:qw_13539,concat_triviaqa::olmes:qw_13539,0.0,1.0
triviaqa::olmes:bb_8337,concat_triviaqa::olmes:bb_8337,0.0,0.0
triviaqa::olmes:qz_2091,concat_triviaqa::olmes:qz_2091,0.0,1.0
triviaqa::olmes:dpql_1040,concat_triviaqa::olmes:dpql_1040,0.0,0.0
triviaqa::olmes:sfq_16383,concat_triviaqa::olmes:sfq_16383,0.0,0.0
triviaqa::olmes:tb_1422,concat_triviaqa::olmes:tb_1422,0.0,1.0
triviaqa::olmes:qb_8817,concat_triviaqa::olmes:qb_8817,0.0,0.0
triviaqa::olmes:dpql_3247,concat_triviaqa::olmes:dpql_3247,0.0,1.0
triviaqa::olmes:qb_8754,concat_triviaqa::olmes:qb_8754,0.0,0.0
triviaqa::olmes:bb_7922,concat_triviaqa::olmes:bb_7922,0.0,1.0
triviaqa::olmes:qf_80,concat_triviaqa::olmes:qf_80,0.0,0.0
triviaqa::olmes:qw_15720,concat_triviaqa::olmes:qw_15720,0.0,1.0
triviaqa::olmes:qw_1531,concat_triviaqa::olmes:qw_1531,0.0,0.0
triviaqa::olmes:qb_5775,concat_triviaqa::olmes:qb_5775,0.0,0.0
triviaqa::olmes:qb_1745,concat_triviaqa::olmes:qb_1745,1.0,1.0
triviaqa::olmes:dpql_3527,concat_triviaqa::olmes:dpql_3527,0.0,1.0
triviaqa::olmes:qw_6339,concat_triviaqa::olmes:qw_6339,0.0,1.0
triviaqa::olmes:qb_212,concat_triviaqa::olmes:qb_212,1.0,1.0
triviaqa::olmes:sfq_13769,concat_triviaqa::olmes:sfq_13769,0.0,1.0
triviaqa::olmes:qw_11578,concat_triviaqa::olmes:qw_11578,1.0,1.0
triviaqa::olmes:odql_12118,concat_triviaqa::olmes:odql_12118,0.0,0.0
triviaqa::olmes:bb_2960,concat_triviaqa::olmes:bb_2960,1.0,1.0
triviaqa::olmes:sfq_9801,concat_triviaqa::olmes:sfq_9801,0.0,0.0
triviaqa::olmes:sfq_4852,concat_triviaqa::olmes:sfq_4852,1.0,1.0
triviaqa::olmes:bb_1613,concat_triviaqa::olmes:bb_1613,0.0,1.0
triviaqa::olmes:tc_1676,concat_triviaqa::olmes:tc_1676,0.0,0.0
triviaqa::olmes:tc_775,concat_triviaqa::olmes:tc_775,0.0,0.0
triviaqa::olmes:sfq_17532,concat_triviaqa::olmes:sfq_17532,0.0,1.0
triviaqa::olmes:qz_3170,concat_triviaqa::olmes:qz_3170,0.0,1.0
triviaqa::olmes:qw_12016,concat_triviaqa::olmes:qw_12016,1.0,1.0
triviaqa::olmes:odql_3366,concat_triviaqa::olmes:odql_3366,0.0,1.0
triviaqa::olmes:sfq_24118,concat_triviaqa::olmes:sfq_24118,0.0,1.0
triviaqa::olmes:qw_2622,concat_triviaqa::olmes:qw_2622,0.0,1.0
triviaqa::olmes:odql_10614,concat_triviaqa::olmes:odql_10614,0.0,1.0
triviaqa::olmes:sfq_17414,concat_triviaqa::olmes:sfq_17414,0.0,0.0
triviaqa::olmes:odql_13763,concat_triviaqa::olmes:odql_13763,0.0,1.0
triviaqa::olmes:dpql_4921,concat_triviaqa::olmes:dpql_4921,0.0,1.0
triviaqa::olmes:jp_4488,concat_triviaqa::olmes:jp_4488,0.0,1.0
triviaqa::olmes:sfq_16120,concat_triviaqa::olmes:sfq_16120,0.0,0.0
triviaqa::olmes:odql_5423,concat_triviaqa::olmes:odql_5423,0.0,0.0
triviaqa::olmes:sfq_17898,concat_triviaqa::olmes:sfq_17898,0.0,0.0
triviaqa::olmes:sfq_7678,concat_triviaqa::olmes:sfq_7678,0.0,1.0
triviaqa::olmes:sfq_8435,concat_triviaqa::olmes:sfq_8435,0.0,1.0
triviaqa::olmes:sfq_10615,concat_triviaqa::olmes:sfq_10615,0.0,1.0
triviaqa::olmes:jp_3965,concat_triviaqa::olmes:jp_3965,0.0,1.0
triviaqa::olmes:qb_8679,concat_triviaqa::olmes:qb_8679,0.0,1.0
triviaqa::olmes:qg_2858,concat_triviaqa::olmes:qg_2858,0.0,1.0
triviaqa::olmes:qw_10798,concat_triviaqa::olmes:qw_10798,0.0,0.0
triviaqa::olmes:bb_6845,concat_triviaqa::olmes:bb_6845,0.0,1.0
triviaqa::olmes:tc_2148,concat_triviaqa::olmes:tc_2148,0.0,1.0
triviaqa::olmes:qw_1482,concat_triviaqa::olmes:qw_1482,0.0,0.0
triviaqa::olmes:wh_169,concat_triviaqa::olmes:wh_169,0.0,1.0
triviaqa::olmes:sfq_4528,concat_triviaqa::olmes:sfq_4528,0.0,0.0
triviaqa::olmes:sfq_17696,concat_triviaqa::olmes:sfq_17696,0.0,0.0
triviaqa::olmes:sfq_23081,concat_triviaqa::olmes:sfq_23081,0.0,1.0
triviaqa::olmes:qg_2339,concat_triviaqa::olmes:qg_2339,0.0,1.0
triviaqa::olmes:sfq_13662,concat_triviaqa::olmes:sfq_13662,0.0,1.0
triviaqa::olmes:bt_2511,concat_triviaqa::olmes:bt_2511,1.0,1.0
triviaqa::olmes:sfq_4912,concat_triviaqa::olmes:sfq_4912,0.0,1.0
triviaqa::olmes:qg_3604,concat_triviaqa::olmes:qg_3604,0.0,1.0
triviaqa::olmes:sfq_17216,concat_triviaqa::olmes:sfq_17216,0.0,1.0
triviaqa::olmes:qf_169,concat_triviaqa::olmes:qf_169,0.0,1.0
triviaqa::olmes:odql_5967,concat_triviaqa::olmes:odql_5967,0.0,0.0
triviaqa::olmes:qb_5740,concat_triviaqa::olmes:qb_5740,1.0,1.0
triviaqa::olmes:dpql_1375,concat_triviaqa::olmes:dpql_1375,0.0,1.0
triviaqa::olmes:odql_11513,concat_triviaqa::olmes:odql_11513,0.0,0.0
triviaqa::olmes:wh_221,concat_triviaqa::olmes:wh_221,0.0,1.0
triviaqa::olmes:qb_3270,concat_triviaqa::olmes:qb_3270,0.0,0.0
triviaqa::olmes:wh_2792,concat_triviaqa::olmes:wh_2792,0.0,0.0
triviaqa::olmes:qw_6897,concat_triviaqa::olmes:qw_6897,0.0,1.0
triviaqa::olmes:qw_6133,concat_triviaqa::olmes:qw_6133,0.0,1.0
triviaqa::olmes:jp_3755,concat_triviaqa::olmes:jp_3755,0.0,1.0
triviaqa::olmes:bt_3370,concat_triviaqa::olmes:bt_3370,0.0,0.0
triviaqa::olmes:sfq_1054,concat_triviaqa::olmes:sfq_1054,0.0,1.0
triviaqa::olmes:qw_8883,concat_triviaqa::olmes:qw_8883,0.0,0.0
triviaqa::olmes:odql_8054,concat_triviaqa::olmes:odql_8054,0.0,1.0
triviaqa::olmes:dpql_2007,concat_triviaqa::olmes:dpql_2007,0.0,0.0
triviaqa::olmes:qb_6614,concat_triviaqa::olmes:qb_6614,0.0,0.0
triviaqa::olmes:bt_2269,concat_triviaqa::olmes:bt_2269,0.0,1.0
triviaqa::olmes:odql_2615,concat_triviaqa::olmes:odql_2615,1.0,1.0
triviaqa::olmes:qw_11153,concat_triviaqa::olmes:qw_11153,1.0,1.0
triviaqa::olmes:odql_1725,concat_triviaqa::olmes:odql_1725,0.0,0.0
triviaqa::olmes:odql_582,concat_triviaqa::olmes:odql_582,0.0,0.0
triviaqa::olmes:qg_2168,concat_triviaqa::olmes:qg_2168,0.0,0.0
triviaqa::olmes:qf_1642,concat_triviaqa::olmes:qf_1642,0.0,0.0
triviaqa::olmes:wh_3355,concat_triviaqa::olmes:wh_3355,0.0,1.0
triviaqa::olmes:qb_8533,concat_triviaqa::olmes:qb_8533,1.0,1.0
triviaqa::olmes:jp_2424,concat_triviaqa::olmes:jp_2424,0.0,1.0
triviaqa::olmes:odql_13180,concat_triviaqa::olmes:odql_13180,0.0,0.0
triviaqa::olmes:dpql_6215,concat_triviaqa::olmes:dpql_6215,0.0,1.0
triviaqa::olmes:qg_861,concat_triviaqa::olmes:qg_861,0.0,1.0
triviaqa::olmes:qg_4316,concat_triviaqa::olmes:qg_4316,0.0,0.0
triviaqa::olmes:sfq_22810,concat_triviaqa::olmes:sfq_22810,0.0,1.0
triviaqa::olmes:qw_5366,concat_triviaqa::olmes:qw_5366,0.0,0.0
triviaqa::olmes:odql_6619,concat_triviaqa::olmes:odql_6619,0.0,0.0
triviaqa::olmes:sfq_17759,concat_triviaqa::olmes:sfq_17759,1.0,1.0
triviaqa::olmes:qw_13542,concat_triviaqa::olmes:qw_13542,0.0,1.0
triviaqa::olmes:sfq_13811,concat_triviaqa::olmes:sfq_13811,0.0,1.0
triviaqa::olmes:qb_3904,concat_triviaqa::olmes:qb_3904,0.0,0.0
triviaqa::olmes:odql_10223,concat_triviaqa::olmes:odql_10223,1.0,1.0
triviaqa::olmes:odql_7082,concat_triviaqa::olmes:odql_7082,0.0,0.0
triviaqa::olmes:qb_6987,concat_triviaqa::olmes:qb_6987,0.0,0.0
triviaqa::olmes:odql_459,concat_triviaqa::olmes:odql_459,0.0,0.0
triviaqa::olmes:qb_8474,concat_triviaqa::olmes:qb_8474,0.0,1.0
triviaqa::olmes:odql_1158,concat_triviaqa::olmes:odql_1158,0.0,1.0
triviaqa::olmes:qw_15753,concat_triviaqa::olmes:qw_15753,0.0,0.0
triviaqa::olmes:jp_2601,concat_triviaqa::olmes:jp_2601,0.0,1.0
triviaqa::olmes:wh_1285,concat_triviaqa::olmes:wh_1285,0.0,1.0
triviaqa::olmes:qw_14455,concat_triviaqa::olmes:qw_14455,1.0,0.0
triviaqa::olmes:qw_2508,concat_triviaqa::olmes:qw_2508,0.0,1.0
triviaqa::olmes:qg_2785,concat_triviaqa::olmes:qg_2785,0.0,1.0
triviaqa::olmes:wh_3308,concat_triviaqa::olmes:wh_3308,0.0,0.0
triviaqa::olmes:qg_1534,concat_triviaqa::olmes:qg_1534,0.0,1.0
triviaqa::olmes:bb_4466,concat_triviaqa::olmes:bb_4466,0.0,0.0
triviaqa::olmes:wh_4149,concat_triviaqa::olmes:wh_4149,1.0,1.0
triviaqa::olmes:qw_4135,concat_triviaqa::olmes:qw_4135,1.0,1.0
triviaqa::olmes:jp_3895,concat_triviaqa::olmes:jp_3895,0.0,1.0
triviaqa::olmes:qb_1878,concat_triviaqa::olmes:qb_1878,0.0,0.0
triviaqa::olmes:sfq_23618,concat_triviaqa::olmes:sfq_23618,0.0,0.0
triviaqa::olmes:odql_10005,concat_triviaqa::olmes:odql_10005,0.0,1.0
triviaqa::olmes:odql_12909,concat_triviaqa::olmes:odql_12909,0.0,1.0
triviaqa::olmes:qb_3467,concat_triviaqa::olmes:qb_3467,1.0,0.0
triviaqa::olmes:qf_148,concat_triviaqa::olmes:qf_148,0.0,1.0
triviaqa::olmes:sfq_23635,concat_triviaqa::olmes:sfq_23635,0.0,1.0
triviaqa::olmes:qw_5784,concat_triviaqa::olmes:qw_5784,0.0,1.0
triviaqa::olmes:dpql_4775,concat_triviaqa::olmes:dpql_4775,0.0,1.0
triviaqa::olmes:qw_5530,concat_triviaqa::olmes:qw_5530,0.0,0.0
triviaqa::olmes:sfq_23883,concat_triviaqa::olmes:sfq_23883,0.0,0.0
triviaqa::olmes:sfq_15862,concat_triviaqa::olmes:sfq_15862,0.0,0.0
triviaqa::olmes:qw_4694,concat_triviaqa::olmes:qw_4694,1.0,1.0
triviaqa::olmes:qz_4148,concat_triviaqa::olmes:qz_4148,0.0,1.0
triviaqa::olmes:qw_6807,concat_triviaqa::olmes:qw_6807,0.0,1.0
triviaqa::olmes:odql_8975,concat_triviaqa::olmes:odql_8975,0.0,0.0
triviaqa::olmes:sfq_11122,concat_triviaqa::olmes:sfq_11122,0.0,0.0
triviaqa::olmes:qw_14176,concat_triviaqa::olmes:qw_14176,0.0,1.0
triviaqa::olmes:qb_6694,concat_triviaqa::olmes:qb_6694,0.0,1.0
triviaqa::olmes:qw_15566,concat_triviaqa::olmes:qw_15566,0.0,0.0
triviaqa::olmes:odql_3549,concat_triviaqa::olmes:odql_3549,0.0,1.0
triviaqa::olmes:sfq_20348,concat_triviaqa::olmes:sfq_20348,0.0,0.0
triviaqa::olmes:tc_850,concat_triviaqa::olmes:tc_850,0.0,1.0
triviaqa::olmes:sfq_19713,concat_triviaqa::olmes:sfq_19713,0.0,1.0
triviaqa::olmes:bb_3032,concat_triviaqa::olmes:bb_3032,0.0,1.0
triviaqa::olmes:qg_825,concat_triviaqa::olmes:qg_825,0.0,1.0
triviaqa::olmes:qb_7777,concat_triviaqa::olmes:qb_7777,0.0,0.0
triviaqa::olmes:qw_2088,concat_triviaqa::olmes:qw_2088,0.0,1.0
triviaqa::olmes:odql_2277,concat_triviaqa::olmes:odql_2277,0.0,0.0
triviaqa::olmes:dpql_4186,concat_triviaqa::olmes:dpql_4186,0.0,1.0
triviaqa::olmes:qf_1516,concat_triviaqa::olmes:qf_1516,0.0,0.0
triviaqa::olmes:tc_2800,concat_triviaqa::olmes:tc_2800,0.0,1.0
triviaqa::olmes:sfq_8932,concat_triviaqa::olmes:sfq_8932,0.0,1.0
triviaqa::olmes:odql_1660,concat_triviaqa::olmes:odql_1660,1.0,0.0
triviaqa::olmes:qw_11180,concat_triviaqa::olmes:qw_11180,0.0,1.0
triviaqa::olmes:sfq_5709,concat_triviaqa::olmes:sfq_5709,0.0,0.0
triviaqa::olmes:bb_3089,concat_triviaqa::olmes:bb_3089,0.0,1.0
triviaqa::olmes:dpql_5892,concat_triviaqa::olmes:dpql_5892,0.0,1.0
triviaqa::olmes:qb_1224,concat_triviaqa::olmes:qb_1224,1.0,1.0
triviaqa::olmes:qw_4565,concat_triviaqa::olmes:qw_4565,0.0,0.0
triviaqa::olmes:qg_65,concat_triviaqa::olmes:qg_65,0.0,0.0
triviaqa::olmes:bb_8862,concat_triviaqa::olmes:bb_8862,0.0,1.0
triviaqa::olmes:qf_467,concat_triviaqa::olmes:qf_467,0.0,0.0
triviaqa::olmes:sfq_10785,concat_triviaqa::olmes:sfq_10785,0.0,0.0
triviaqa::olmes:qz_3998,concat_triviaqa::olmes:qz_3998,0.0,0.0
triviaqa::olmes:wh_1896,concat_triviaqa::olmes:wh_1896,0.0,1.0
triviaqa::olmes:qg_2227,concat_triviaqa::olmes:qg_2227,1.0,1.0
triviaqa::olmes:sfq_15923,concat_triviaqa::olmes:sfq_15923,0.0,1.0
triviaqa::olmes:qf_671,concat_triviaqa::olmes:qf_671,0.0,1.0
triviaqa::olmes:jp_4029,concat_triviaqa::olmes:jp_4029,1.0,1.0
triviaqa::olmes:qw_9156,concat_triviaqa::olmes:qw_9156,0.0,1.0
triviaqa::olmes:sfq_387,concat_triviaqa::olmes:sfq_387,0.0,0.0
triviaqa::olmes:odql_12422,concat_triviaqa::olmes:odql_12422,0.0,1.0
triviaqa::olmes:odql_11499,concat_triviaqa::olmes:odql_11499,0.0,0.0
triviaqa::olmes:bb_3085,concat_triviaqa::olmes:bb_3085,0.0,0.0
triviaqa::olmes:sfq_5876,concat_triviaqa::olmes:sfq_5876,0.0,1.0
triviaqa::olmes:dpql_784,concat_triviaqa::olmes:dpql_784,0.0,0.0
triviaqa::olmes:qb_3226,concat_triviaqa::olmes:qb_3226,0.0,0.0
triviaqa::olmes:sfq_10154,concat_triviaqa::olmes:sfq_10154,0.0,0.0
triviaqa::olmes:jp_4003,concat_triviaqa::olmes:jp_4003,0.0,1.0
triviaqa::olmes:odql_10538,concat_triviaqa::olmes:odql_10538,0.0,0.0
triviaqa::olmes:sfq_17773,concat_triviaqa::olmes:sfq_17773,0.0,1.0
triviaqa::olmes:qb_4374,concat_triviaqa::olmes:qb_4374,0.0,0.0
triviaqa::olmes:sfq_25803,concat_triviaqa::olmes:sfq_25803,0.0,1.0
triviaqa::olmes:qb_56,concat_triviaqa::olmes:qb_56,0.0,0.0
triviaqa::olmes:wh_3156,concat_triviaqa::olmes:wh_3156,0.0,0.0
triviaqa::olmes:qb_6338,concat_triviaqa::olmes:qb_6338,0.0,0.0
triviaqa::olmes:sfq_11990,concat_triviaqa::olmes:sfq_11990,0.0,0.0
triviaqa::olmes:qb_6854,concat_triviaqa::olmes:qb_6854,1.0,1.0
triviaqa::olmes:qf_3104,concat_triviaqa::olmes:qf_3104,0.0,1.0
triviaqa::olmes:wh_463,concat_triviaqa::olmes:wh_463,1.0,1.0
triviaqa::olmes:wh_3814,concat_triviaqa::olmes:wh_3814,0.0,1.0
triviaqa::olmes:qb_7866,concat_triviaqa::olmes:qb_7866,0.0,1.0
triviaqa::olmes:bt_137,concat_triviaqa::olmes:bt_137,0.0,1.0
triviaqa::olmes:odql_7582,concat_triviaqa::olmes:odql_7582,0.0,1.0
triviaqa::olmes:sfq_2193,concat_triviaqa::olmes:sfq_2193,0.0,0.0
triviaqa::olmes:dpql_2741,concat_triviaqa::olmes:dpql_2741,0.0,1.0
triviaqa::olmes:sfq_9043,concat_triviaqa::olmes:sfq_9043,0.0,0.0
triviaqa::olmes:qw_148,concat_triviaqa::olmes:qw_148,0.0,1.0
triviaqa::olmes:qw_4349,concat_triviaqa::olmes:qw_4349,0.0,1.0
triviaqa::olmes:bb_3832,concat_triviaqa::olmes:bb_3832,1.0,1.0
triviaqa::olmes:sfq_12804,concat_triviaqa::olmes:sfq_12804,0.0,0.0
triviaqa::olmes:qb_7001,concat_triviaqa::olmes:qb_7001,0.0,0.0
triviaqa::olmes:odql_6853,concat_triviaqa::olmes:odql_6853,0.0,1.0
triviaqa::olmes:odql_4321,concat_triviaqa::olmes:odql_4321,0.0,0.0
triviaqa::olmes:sfq_9351,concat_triviaqa::olmes:sfq_9351,0.0,1.0
triviaqa::olmes:wh_4339,concat_triviaqa::olmes:wh_4339,0.0,1.0
triviaqa::olmes:bt_2675,concat_triviaqa::olmes:bt_2675,0.0,1.0
triviaqa::olmes:sfq_19823,concat_triviaqa::olmes:sfq_19823,0.0,1.0
triviaqa::olmes:bt_3870,concat_triviaqa::olmes:bt_3870,0.0,1.0
triviaqa::olmes:sfq_24495,concat_triviaqa::olmes:sfq_24495,0.0,1.0
triviaqa::olmes:wh_2516,concat_triviaqa::olmes:wh_2516,0.0,1.0
triviaqa::olmes:jp_1537,concat_triviaqa::olmes:jp_1537,0.0,1.0
triviaqa::olmes:sfq_12666,concat_triviaqa::olmes:sfq_12666,0.0,1.0
triviaqa::olmes:wh_2072,concat_triviaqa::olmes:wh_2072,0.0,0.0
triviaqa::olmes:qz_720,concat_triviaqa::olmes:qz_720,0.0,1.0
triviaqa::olmes:sfq_20775,concat_triviaqa::olmes:sfq_20775,0.0,0.0
triviaqa::olmes:sfq_14414,concat_triviaqa::olmes:sfq_14414,0.0,1.0
triviaqa::olmes:jp_2927,concat_triviaqa::olmes:jp_2927,0.0,1.0
triviaqa::olmes:tc_1965,concat_triviaqa::olmes:tc_1965,0.0,1.0
triviaqa::olmes:qw_2329,concat_triviaqa::olmes:qw_2329,0.0,1.0
triviaqa::olmes:sfq_6649,concat_triviaqa::olmes:sfq_6649,0.0,1.0
triviaqa::olmes:bb_4015,concat_triviaqa::olmes:bb_4015,0.0,0.0
triviaqa::olmes:dpql_367,concat_triviaqa::olmes:dpql_367,0.0,0.0
triviaqa::olmes:dpql_4272,concat_triviaqa::olmes:dpql_4272,0.0,0.0
triviaqa::olmes:odql_8186,concat_triviaqa::olmes:odql_8186,0.0,1.0
triviaqa::olmes:odql_3284,concat_triviaqa::olmes:odql_3284,0.0,1.0
triviaqa::olmes:odql_3301,concat_triviaqa::olmes:odql_3301,0.0,1.0
triviaqa::olmes:odql_14706,concat_triviaqa::olmes:odql_14706,0.0,0.0
triviaqa::olmes:qg_2398,concat_triviaqa::olmes:qg_2398,0.0,1.0
triviaqa::olmes:odql_8064,concat_triviaqa::olmes:odql_8064,0.0,0.0
triviaqa::olmes:sfq_7958,concat_triviaqa::olmes:sfq_7958,0.0,1.0
triviaqa::olmes:qw_11695,concat_triviaqa::olmes:qw_11695,0.0,0.0
triviaqa::olmes:qb_4447,concat_triviaqa::olmes:qb_4447,0.0,0.0
triviaqa::olmes:sfq_8231,concat_triviaqa::olmes:sfq_8231,0.0,1.0
triviaqa::olmes:sfq_8302,concat_triviaqa::olmes:sfq_8302,1.0,1.0
triviaqa::olmes:sfq_16877,concat_triviaqa::olmes:sfq_16877,0.0,1.0
triviaqa::olmes:qw_8905,concat_triviaqa::olmes:qw_8905,0.0,0.0
triviaqa::olmes:qg_3708,concat_triviaqa::olmes:qg_3708,0.0,1.0
triviaqa::olmes:qz_2935,concat_triviaqa::olmes:qz_2935,0.0,1.0
triviaqa::olmes:sfq_13109,concat_triviaqa::olmes:sfq_13109,0.0,0.0
triviaqa::olmes:sfq_12340,concat_triviaqa::olmes:sfq_12340,0.0,1.0
triviaqa::olmes:sfq_5155,concat_triviaqa::olmes:sfq_5155,0.0,1.0
triviaqa::olmes:sfq_3258,concat_triviaqa::olmes:sfq_3258,0.0,0.0
triviaqa::olmes:bb_2547,concat_triviaqa::olmes:bb_2547,0.0,1.0
triviaqa::olmes:bb_1460,concat_triviaqa::olmes:bb_1460,0.0,1.0
triviaqa::olmes:odql_8370,concat_triviaqa::olmes:odql_8370,0.0,0.0
triviaqa::olmes:sfq_5504,concat_triviaqa::olmes:sfq_5504,1.0,1.0
triviaqa::olmes:sfq_5940,concat_triviaqa::olmes:sfq_5940,0.0,0.0
triviaqa::olmes:qw_15495,concat_triviaqa::olmes:qw_15495,0.0,0.0
triviaqa::olmes:qw_1219,concat_triviaqa::olmes:qw_1219,0.0,0.0
triviaqa::olmes:dpql_1418,concat_triviaqa::olmes:dpql_1418,1.0,1.0
triviaqa::olmes:sfq_21051,concat_triviaqa::olmes:sfq_21051,0.0,0.0
triviaqa::olmes:bb_2788,concat_triviaqa::olmes:bb_2788,0.0,1.0
triviaqa::olmes:jp_3207,concat_triviaqa::olmes:jp_3207,1.0,1.0
triviaqa::olmes:qb_4736,concat_triviaqa::olmes:qb_4736,0.0,1.0
triviaqa::olmes:sfq_18552,concat_triviaqa::olmes:sfq_18552,0.0,1.0
triviaqa::olmes:odql_4224,concat_triviaqa::olmes:odql_4224,0.0,0.0
triviaqa::olmes:wh_1841,concat_triviaqa::olmes:wh_1841,0.0,1.0
triviaqa::olmes:sfq_11618,concat_triviaqa::olmes:sfq_11618,0.0,1.0
triviaqa::olmes:sfq_5483,concat_triviaqa::olmes:sfq_5483,0.0,0.0
triviaqa::olmes:bb_7036,concat_triviaqa::olmes:bb_7036,0.0,1.0
triviaqa::olmes:sfq_25422,concat_triviaqa::olmes:sfq_25422,0.0,0.0
triviaqa::olmes:sfq_9005,concat_triviaqa::olmes:sfq_9005,0.0,1.0
triviaqa::olmes:sfq_20218,concat_triviaqa::olmes:sfq_20218,0.0,0.0
triviaqa::olmes:odql_9131,concat_triviaqa::olmes:odql_9131,0.0,1.0
triviaqa::olmes:qw_6347,concat_triviaqa::olmes:qw_6347,0.0,0.0
triviaqa::olmes:dpql_3330,concat_triviaqa::olmes:dpql_3330,0.0,1.0
triviaqa::olmes:tc_2009,concat_triviaqa::olmes:tc_2009,0.0,1.0
triviaqa::olmes:qf_3413,concat_triviaqa::olmes:qf_3413,0.0,1.0
triviaqa::olmes:jp_732,concat_triviaqa::olmes:jp_732,0.0,1.0
triviaqa::olmes:sfq_2044,concat_triviaqa::olmes:sfq_2044,0.0,0.0
triviaqa::olmes:dpql_3044,concat_triviaqa::olmes:dpql_3044,0.0,1.0
triviaqa::olmes:odql_14930,concat_triviaqa::olmes:odql_14930,0.0,1.0
triviaqa::olmes:odql_7544,concat_triviaqa::olmes:odql_7544,0.0,1.0
triviaqa::olmes:odql_7092,concat_triviaqa::olmes:odql_7092,0.0,1.0
triviaqa::olmes:qb_7072,concat_triviaqa::olmes:qb_7072,0.0,1.0
triviaqa::olmes:odql_11271,concat_triviaqa::olmes:odql_11271,0.0,1.0
triviaqa::olmes:jp_3496,concat_triviaqa::olmes:jp_3496,0.0,1.0
triviaqa::olmes:odql_7114,concat_triviaqa::olmes:odql_7114,0.0,1.0
triviaqa::olmes:bb_8702,concat_triviaqa::olmes:bb_8702,0.0,0.0
triviaqa::olmes:qw_6874,concat_triviaqa::olmes:qw_6874,1.0,1.0
